period,AHU-1-EC,AHU-1-SAR,AHU-1-SAT,CHB-1-DF,CHB-1-SP,CHI-1-CP,CHI-1-KWR,CHI-1-LCWSTSP,CHICMP-1-AP,CLDHM,CLDOAFT,CLDOAT,CNDP-1-RFT,CNDP-1-SPD,CT-1-ENT,CT-1-EXT,CT-1-SPD,CW-1-STSP,DHW-1-RT,DHW-1-ST,DHWB-1-RTL,DHWB-2-RTL,DHWT-1-TMP,EVA-1-P,EVA-1-RT,H-1-CO2,H-1-TMP,H-2-CO2,H-2-TMP,HC-1-RT,HC-1-ST,HYD-1-DP,HYD-1-RTT,HYD-1-SPD,HYD-1-ST,HYD-2-SPD,HYDC-1-P,LHB-1-DF,LHB-1-SP,OAT-1,OAT-2,PC-1-P,hour,weekday,CDD,CHI-1-EC,CT-1-EC,CNDP-1-EC,HYD-1-EC,HYD-2-EC
2021-08-23 00:45:00+00:00,99.75,45.27,21.19,5.11,56.5,127.8141333,115.0168667,7.48,59.94553333,73.51666667,28.452,26.50133333,34.86533333,57.74,30.22266667,27.702,55.94,6.6146,43.2778,51.9994,22.65,30.18,53.30953333,50.96366667,5.100666667,422.6835333,23.08146667,423.3011333,24.126,10.04066667,6.542666667,7.185466667,11.481,0,8.69,43.14333333,27.3482,3.99,50.12,28.63113333,28.51793333,20.43793333,0,0,5.605,23.422,0,1.25,0,0.35
2021-08-23 01:00:00+00:00,100.25,45.27,21.1776,5.09,56.5,127.3642667,113.7825333,7.52,59.26113333,74.51666667,27.846,26.33133333,34.42266667,57.46,29.88866667,27.65533333,55.94,6.7746,43.02226667,50.48353333,21.824,33.92213333,52.00613333,51.2064,5.235333333,422.2929333,23.08586667,421.8595333,24.16873333,10.06266667,6.673333333,7.0162,11.5224,0,8.812666667,43.32333333,27.27906667,4.01,49.88,28.45953333,28.34633333,20.41726667,1.06,0,5.605,22.914,0,1.25,0,1.65
2021-08-23 01:15:00+00:00,99.75,45.33,21.1504,5.09,56.22,126.9175333,113.9681333,7.52,59.0588,75.81666667,27.18466667,25.97733333,34.30333333,57.74,29.858,27.64333333,55.94,6.835933333,39.35713333,52.0186,45.0548,48.5316,53.68506667,51.3758,5.444666667,427.9144667,23.10066667,420.7289333,24.15153333,10.114,6.774666667,7.041866667,11.55126667,0,8.894666667,43.30333333,27.2062,4.01,49.88,28.351,28.2466,20.43353333,0.94,0,5.645,22.676,0,3.75,0,2.65
2021-08-23 01:30:00+00:00,99.75,45.33,21.1136,5.09,56.5,124.8406,112.0926,7.52,57.8656,76.51666667,26.656,25.632,33.666,57.74,29.428,27.29666667,55.66,6.994333333,42.91466667,51.20726667,48.433,40.562,52.83173333,51.774,5.624666667,425.1581333,23.07153333,418.2869333,24.17346667,10.162,6.898,7.072,11.62726667,0,9.004866667,43.55666667,27.194,3.99,49.88,28.08146667,27.97713333,20.41353333,1.06,0,5.605,22.387,11.5,4.75,0,0.35
2021-08-23 01:45:00+00:00,100.25,45.27,21.0592,5.09,56.5,124.0422,110.9538667,7.52,57.6478,76.85,26.262,25.49,33.764,57.74,29.35333333,27.22733333,55.66,7.073866667,43.70693333,50.42206667,56.0768,50.95066667,52.27166667,52.00986667,5.704666667,426.0260667,23.02806667,423.4876,24.1638,10.278,7.001333333,6.8792,11.70606667,0,9.1176,43.37666667,27.0796,4.01,50.12,27.92413333,27.9136,20.3928,1.06,0,5.605,28.011,0,4.75,0,1.65
2021-08-23 02:00:00+00:00,100.25,45.33,21.0416,5.11,56.5,125.1616,112.8694667,7.48,57.8744,77.45,25.89333333,25.29666667,33.94,57.46,29.51466667,27.13933333,55.66,7.1288,44.20226667,52.29726667,40.0728,60.433,53.8802,51.926,5.746,427.4586,23.03653333,428.4042667,24.13846667,10.36333333,7.094,6.932466667,11.8312,0,9.167466667,43.62333333,26.99206667,3.99,50.12,27.60546667,27.60553333,20.43353333,1.94,0,5.605,28.371,0,4.75,0,1.65
2021-08-23 02:15:00+00:00,99.75,45.27,20.9706,5.11,56.5,124.3563333,111.6942667,7.52,57.82566667,78.15,25.53733333,24.90466667,33.53333333,55.9,29.38133333,26.97,55.94,7.224866667,43.8978,51.13913333,38.065,60.793,52.75373333,52.24886667,5.864666667,426.3516,22.99313333,426.0272,24.17213333,10.35733333,7.187333333,6.941866667,11.90746667,0,9.246933333,43.64333333,27.106,4.01,49.88,27.14286667,27.25973333,20.381,1.94,0,5.645,28.106,0,1.25,0,0.35
2021-08-23 02:30:00+00:00,100.25,45.33,20.94633333,5.11,56.22,124.1802667,111.903,7.48,57.67006667,78.51666667,25.19066667,24.688,33.5,55.14,29.426,27.08466667,55.66,7.3682,48.19753333,50.65613333,51.7916,54.81406667,52.30593333,52.41413333,5.968,429.0652,23.01353333,422.7800667,24.14393333,10.44066667,7.245333333,7.0256,11.93486667,0,9.333,43.93,27.14513333,4.01,50.12,26.9352,26.95386667,20.36846667,2.06,0,5.605,28.296,11.5,0.25,0,0.35
2021-08-23 02:45:00+00:00,99.75,45.33,20.84613333,5.09,56.5,123.575,110.7357333,7.52,56.95213333,78.51666667,25.21133333,24.64066667,33.61,55.14,29.19733333,26.98333333,55.94,7.365466667,44.23286667,52.6714,37.987,30.493,54.257,52.4202,5.96,430.2374,23.02926667,425.5387333,24.19826667,10.45866667,7.331333333,7.054866667,12.0654,0,9.365066667,43.81666667,27.08,3.99,49.88,26.6862,26.68766667,20.3766,2.06,0,5.605,27.75,0,4.75,0,0.35
2021-08-23 03:00:00+00:00,99.75,45.27,20.7794,5.11,56.5,121.4361333,108.2100667,7.52,55.6434,78.88333333,24.866,24.33933333,32.86733333,55.14,28.722,26.61133333,55.66,7.4524,46.1352,51.44273333,22.607,30.493,52.82833333,52.6938,6.124,426.5469333,23.00433333,424.3016667,24.20253333,10.37333333,7.4,6.950733333,12.08513333,0,9.452133333,44.17,26.94146667,4.01,50.12,26.42886667,26.42086667,20.38473333,2.94,0,5.645,21.512,0,3.75,0,1.65
2021-08-23 03:15:00+00:00,100.25,45.27,20.7172,5.09,56.5,119.1746,106.6624,7.52,54.8434,79.15,24.822,24.16866667,32.024,54.86,28.30133333,26.158,55.66,7.666733333,48.31693333,50.22073333,37.987,30.493,51.74306667,52.87946667,6.256666667,427.3934667,22.97113333,422.6174667,24.197,10.35666667,7.526666667,7.026666667,12.16866667,0,9.541133333,44.15,27.0552,3.99,49.88,26.16286667,26.18226667,20.3322,2.94,0,5.605,21.328,11.5,0.25,0,1.65
2021-08-23 03:30:00+00:00,100.25,45.27,20.69626667,5.09,56.22,116.8123333,105.4879333,7.52,53.7922,79.15,24.488,23.99066667,31.49133333,54.86,27.59066667,25.70333333,55.94,7.85,47.75066667,51.54006667,61.6182,57.71186667,53.2614,53.39553333,6.473333333,426.2864667,22.95206667,421.9662667,24.15353333,10.416,7.769333333,6.9928,12.2218,0,9.747866667,44.11666667,26.93953333,3.99,49.88,25.9036,25.8988,20.3766,2.94,0,5.605,26.719,0,1.25,0,1.35
2021-08-23 03:45:00+00:00,100.25,45.33,20.60673333,5.11,56.5,114.287,104.2064667,7.52,52.79006667,79.11666667,24.50133333,23.97333333,30.89266667,54.86,27.27266667,25.23,55.66,8.103333333,48.26506667,52.59046667,68.823,60.48,54.0656,54.02986667,6.743333333,425.4836,22.95446667,421.1849333,24.1446,10.59066667,8.02,6.911266667,12.35546667,0,9.9508,44.16333333,26.85373333,4.01,50.12,25.71746667,25.8094,20.29966667,3.06,0,5.645,26.402,0,3.75,0,1.65
2021-08-23 04:00:00+00:00,100.25,45.33,20.65153333,5.11,56.22,113.4775333,101.8422667,7.52,52.45666667,79.88333333,24.46466667,23.824,30.538,55.14,26.95,24.99533333,55.66,8.35,46.28653333,51.9986,68.823,60.48,53.09433333,54.44366667,7.003333333,426.026,22.93006667,421.9336,24.1342,10.75133333,8.278666667,6.954,12.475,0,10.20646667,44.36333333,26.83153333,4.01,49.88,25.53313333,25.53486667,20.34386667,4.06,0,5.645,26.02,0,1.25,0,0.35
2021-08-23 04:15:00+00:00,99.75,45.27,20.65013333,5.09,56.22,113.4252,100.6932667,7.48,52.0856,79.85,24.176,23.68666667,30.52,54.86,26.854,25.02933333,55.94,8.643333333,48.66366667,50.94993333,53.443,60.48,52.30126667,54.98133333,7.277333333,426.8511333,22.93393333,424.4644667,24.12586667,10.958,8.53,6.911733333,12.62973333,0,10.4002,44.41666667,26.80886667,4.01,49.88,25.14426667,25.24606667,20.18113333,4.06,0,5.645,25.695,8.5,0.25,0,1.65
2021-08-23 04:30:00+00:00,99.75,45.27,20.6414,5.11,56.22,112.3832,99.89806667,7.52,51.74773333,79.51666667,24.01333333,23.54266667,30.15466667,54.86,26.91866667,25.03333333,55.66,8.85,49.12993333,50.3732,53.443,59.15213333,51.7944,55.3248,7.524666667,427.3935333,22.9222,426.4832,24.13546667,11.14266667,8.774666667,6.9708,12.7218,0,10.61013333,44.36333333,26.92693333,3.99,50.12,25.112,25.10866667,20.0262,4.06,0,5.645,25.316,0,1.25,0,0.35
2021-08-23 04:45:00+00:00,99.75,45.27,20.67773333,5.11,56.22,112.5058667,100.9857333,7.48,52.0032,79.15,23.85066667,23.49733333,30.42066667,54.86,27.07733333,25.244,55.94,9.103333333,46.22506667,52.04073333,50.06453333,33.50693333,53.68153333,55.96673333,7.905333333,427.6539333,22.93446667,425.6690667,24.13553333,11.43733333,8.982,7.0146,12.93413333,0,10.8318,44.31666667,26.98446667,3.99,50.12,25.04346667,25.05,20.124,4.06,0,5.605,19.613,0,0.25,0,1.65
2021-08-23 05:00:00+00:00,100.25,45.33,20.69573333,5.11,56.22,112.9487333,101.723,7.52,51.66766667,79.15,23.76,23.322,30.33733333,54.86,26.90466667,25.15933333,55.94,9.350466667,46.4588,52.56566667,2.357,10.277,53.85746667,56.18146667,7.908666667,428.9564,22.9398,424.5384,24.15073333,11.57666667,9.238666667,6.991933333,13.05166667,0,11.01566667,44.27666667,26.85406667,3.99,50.12,24.87653333,24.85666667,20.12406667,5.06,0,5.605,25.633,0,1.25,0,1.65
2021-08-23 05:15:00+00:00,100.25,45.27,20.70726667,5.09,56.22,113.4098667,100.9915333,7.52,51.48106667,78.85,23.672,23.346,30.65333333,55.14,27.186,25.26666667,55.94,9.3614,48.2332,51.9,17.737,9.917,53.13433333,56.4308,8.052666667,429.9984,22.9222,427.6552,24.1668,11.758,9.364666667,6.938933333,13.18093333,0,11.13486667,44.39666667,26.87033333,3.99,49.88,24.88586667,24.8768,20.04253333,4.94,0,5.645,25.766,11.5,3.75,0,0.35
2021-08-23 05:30:00+00:00,99.75,45.33,20.73913333,5.09,56.22,114.7565333,101.4090667,7.52,51.67,79.15,23.596,23.28133333,30.71666667,55.14,27.20666667,25.38266667,55.94,9.430666667,46.28293333,50.78586667,17.737,10.277,52.2718,56.4222,8.032,433.2329333,22.9374,425.3848667,24.16586667,11.81466667,9.389333333,7.121133333,13.2504,0,11.1622,44.33666667,26.90046667,3.99,49.88,24.74353333,24.6276,19.85953333,4.94,0,5.605,25.671,0,4.75,0,1.35
2021-08-23 05:45:00+00:00,99.75,45.33,20.73573333,5.11,56.5,114.2034667,98.87746667,7.48,51.2878,79.15,23.68666667,23.12666667,30.55333333,54.86,27.13733333,25.44466667,55.94,9.407733333,49.19006667,51.364,29.087,33.33093333,53.13766667,56.71393333,8.167333333,429.4774,22.9242,427.7530667,24.1832,11.81,9.417333333,6.8796,13.20273333,0,11.17606667,44.35,26.8314,4.01,50.12,24.62626667,24.73826667,19.85966667,5.06,0,5.645,24.746,0,0.25,0,0.35
2021-08-23 06:00:00+00:00,99.75,45.27,20.73586667,5.09,56.22,113.8228667,97.6734,7.52,50.54553333,78.85,23.64466667,23.09133333,30.774,55.14,27.26733333,25.356,55.66,9.425466667,50.82953333,53.18586667,2.403,10.231,54.7876,56.59326667,8.107333333,431.7567333,22.95886667,426.8738,24.17486667,11.84066667,9.419333333,7.017066667,13.229,0,11.21546667,44.25,26.8292,3.99,49.88,24.48446667,24.4844,19.941,5.94,0,5.605,18.969,0,4.75,0,1.65
2021-08-23 06:15:00+00:00,99.75,45.33,20.74733333,5.11,56.22,114.3022667,97.316,7.52,50.81666667,78.85,23.45733333,23.04333333,30.76333333,55.14,27.25133333,25.46933333,55.66,9.477733333,51.43806667,52.93346667,17.783,9.871,54.23613333,56.56053333,8.147333333,433.4499333,22.96673333,426.4593333,24.13826667,11.838,9.446666667,6.996333333,13.19026667,0,11.203,43.96333333,26.8232,3.99,50.12,24.5578,24.57253333,19.8876,6.06,0,5.645,24.871,11.5,0.25,0,1.65
2021-08-23 06:30:00+00:00,100.25,45.27,20.70886667,5.09,56.5,114.2954,98.24946667,7.52,50.94546667,79.78333333,23.538,23.07266667,30.76133333,54.86,27.204,25.42066667,55.66,9.507733333,52.04493333,52.62386667,17.783,9.871,53.63946667,56.82513333,8.218,436.3589333,22.9506,429.0642,24.16033333,11.86266667,9.466666667,7.062866667,13.21926667,0,11.23466667,44.08333333,26.95986667,3.99,50.12,24.56053333,24.46453333,19.827,5.94,0,5.605,19.27,0,0.25,0,0.35
2021-08-23 06:45:00+00:00,100.25,45.33,20.76866667,5.11,56.22,113.5066667,97.565,7.52,51.01446667,80.81666667,23.33866667,23.002,30.50066667,54.86,27.288,25.38333333,55.94,9.48,52.87926667,52.071,17.783,9.871,53.55246667,56.9114,8.265333333,432.4078,22.99553333,430.5532667,24.1672,11.892,9.480666667,7.120866667,13.226,0,11.26326667,44.13,26.793,3.99,50.12,24.54453333,24.53913333,19.8552,6.06,0,5.605,19.137,0,1.25,0,1.65
2021-08-23 07:00:00+00:00,99.75,45.33,20.71226667,5.11,56.22,113.9022,98.6442,7.52,50.76113333,81.15,23.25266667,22.81266667,30.79866667,55.14,27.268,25.56333333,55.66,9.52,52.45706667,51.84093333,2.403,10.231,53.3442,56.86773333,8.264,436.1199333,22.98673333,431.1392667,24.1858,11.90333333,9.486666667,7.0126,13.25346667,0,11.2632,44.21666667,26.84353333,3.99,49.88,24.44766667,24.34233333,19.86766667,6.94,0,5.645,19.535,0,0.25,0,1.65
2021-08-23 07:15:00+00:00,99.75,45.27,20.71226667,5.11,56.5,113.7405333,98.41186667,7.52,50.60793333,82.08333333,23.17266667,22.81933333,30.75133333,54.86,27.20666667,25.41933333,55.94,9.48,52.34446667,51.87853333,17.783,10.231,53.01913333,56.76933333,8.238,436.0985333,22.9506,433.1992,24.16873333,11.87133333,9.495333333,7.0056,13.23873333,0,11.2708,44.15,26.84553333,3.99,49.88,24.24673333,24.34553333,19.84326667,7.06,0,5.645,18.953,11.5,4.75,0,1.35
2021-08-23 07:30:00+00:00,99.75,45.33,20.70953333,5.09,56.22,114.0266,97.7246,7.52,50.94993333,82.15,23.16133333,22.678,30.68133333,54.86,27.3,25.42666667,55.66,9.52,51.59173333,51.61746667,2.403,10.231,53.0142,56.7856,8.188,437.4223333,22.96233333,432.6132667,24.1956,11.828,9.446,7.113666667,13.2234,0,11.2472,43.90333333,26.84553333,4.01,50.12,24.23313333,24.26013333,19.96533333,6.94,0,5.645,19.317,0,3.75,0,0.35
2021-08-23 07:45:00+00:00,100.25,45.33,20.72926667,5.11,56.22,113.954,97.5114,7.48,50.39446667,82.85,23.054,22.47,30.47933333,54.86,27.10666667,25.364,55.94,9.52,50.65053333,51.31326667,17.783,9.871,52.55673333,56.74393333,8.192,440.2224,22.98286667,436.3813333,24.18993333,11.84,9.488666667,7.014733333,13.2378,0,11.27093333,44.29,26.77066667,4.01,49.88,23.98606667,24.07926667,19.83513333,6.94,0,5.605,18.844,0,4.75,0,1.65
2021-08-23 08:00:00+00:00,100.25,45.33,20.65786667,5.11,56.22,112.9565333,97.91246667,7.52,50.33,82.85,22.854,22.514,30.52,54.86,27.08466667,25.44733333,55.94,9.52,51.6016,50.94813333,2.403,10.231,52.297,56.78673333,8.238,441.7851333,23.01013333,437.3994667,24.2004,11.782,9.463333333,6.977133333,13.192,0,11.24333333,43.95,26.7376,4.01,49.88,23.93413333,23.8396,19.9202,7.94,0,5.605,25.14,8.5,0.25,0,1.65
2021-08-23 08:15:00+00:00,100.25,45.33,20.65333333,5.11,56.5,112.4419333,97.37846667,7.52,50.3232,83.15,22.74466667,22.40733333,30.18933333,54.86,26.96666667,25.24666667,55.66,9.52,51.07533333,50.48133333,2.403,9.871,52.0422,56.76653333,8.256666667,442.0242,22.955,435.6412667,24.19973333,11.774,9.442,6.9988,13.18873333,0,11.2518,43.99,26.67246667,4.01,50.12,23.77113333,23.80293333,19.8434,7.94,0,5.645,18.684,0,4.75,0,1.65
2021-08-23 08:30:00+00:00,100.25,45.33,20.64173333,5.09,56.22,112.6970667,96.3104,7.48,49.80113333,82.85,22.76733333,22.294,30.11066667,55.14,26.89,25.28266667,55.94,9.48,50.01726667,50.244,2.403,13.9794,51.75793333,56.8242,8.192,440.7218667,22.95793333,435.0226667,24.18246667,11.72466667,9.436666667,6.937333333,13.181,0,11.224,43.91666667,26.74626667,4.01,49.88,23.61553333,23.71006667,19.8714,7.94,0,5.605,24.16,0,3.75,0,0.35
2021-08-23 08:45:00+00:00,99.75,45.33,20.5952,5.09,56.5,111.7256667,96.54473333,7.52,49.64333333,83.85,22.65066667,22.08,30.158,55.14,26.864,25.08266667,55.94,9.48,50.31466667,52.46073333,45.11606667,30.50773333,54.1864,56.77786667,8.165333333,442.4149333,22.97793333,437.0978,24.1846,11.68066667,9.452666667,7.040266667,13.14333333,0,11.2404,44.14333333,26.71166667,4.01,50.12,23.51546667,23.5196,19.83513333,8.06,0,5.645,23.898,0,1.25,0,1.65
2021-08-23 09:00:00+00:00,100.25,45.33,20.61366667,5.09,56.5,111.4664,95.83106667,7.52,49.5276,83.85,22.562,21.992,29.89866667,55.14,26.80333333,25.126,55.94,9.48,51.4982,53.59046667,2.435,9.894,54.57566667,56.66113333,8.163333333,439.8968,22.92566667,436.5856,24.17833333,11.68,9.436666667,6.970333333,13.14853333,0,11.22333333,44.00333333,26.75186667,3.99,49.88,23.5016,23.42133333,19.79813333,8.94,0,5.605,17.809,11.5,3.75,0,1.65
2021-08-23 09:15:00+00:00,99.75,45.27,20.60893333,5.11,56.5,110.9578667,94.597,7.48,49.06333333,83.85,22.364,21.93,29.74733333,55.14,26.61866667,25.072,55.94,9.52,53.47186667,53.34473333,17.815,10.254,54.43193333,56.76613333,8.182,442.9358,22.9462,436.5115333,24.17966667,11.62533333,9.430666667,6.937266667,13.10233333,0,11.1778,44.20333333,26.63626667,3.99,50.12,23.30713333,23.30573333,19.847,9.06,0,5.645,23.785,0,4.75,0,1.35
2021-08-23 09:30:00+00:00,99.75,45.33,20.6236,5.11,56.22,110.9656,95.35373333,7.52,49.40113333,84.78333333,22.28533333,21.946,29.92666667,55.14,26.574,25.022,55.94,9.48,52.4022,52.84086667,17.815,10.254,54.18333333,56.78646667,8.236666667,445.0197333,22.93446667,439.3857333,24.1914,11.64266667,9.442666667,6.8894,13.15646667,0,11.19146667,44.23,26.6116,4.01,49.88,23.3004,23.39046667,19.75373333,8.94,0,5.605,23.793,0,3.75,0,0.35
2021-08-23 09:45:00+00:00,99.75,45.33,20.63026667,5.09,56.22,111.0456667,94.0572,7.48,48.78986667,85.15,22.22333333,21.78,29.61733333,54.86,26.66066667,25.018,55.94,9.52,52.6396,52.77666667,2.435,10.254,53.877,56.78573333,8.25,445.2152,22.97113333,438.7996667,24.19426667,11.61333333,9.438,6.986933333,13.0664,0,11.18966667,43.93666667,26.5672,3.99,50.12,23.37346667,23.26926667,19.82693333,9.06,0,5.605,17.703,0,1.25,0,1.65
2021-08-23 10:00:00+00:00,100.25,45.33,20.57366667,5.11,56.5,110.9229333,95.4752,7.52,49.15673333,85.85,22.37866667,21.886,29.58533333,54.86,26.61333333,24.884,55.94,9.48,51.59193333,52.234,2.435,10.254,53.58486667,56.80873333,8.196666667,441.4595333,22.96033333,441.2654,24.18593333,11.60133333,9.454666667,6.9854,13.0598,0,11.21713333,43.99,26.61966667,3.99,50.12,23.2494,23.33386667,19.7412,9.94,0,5.605,24.402,8.5,3.75,0,0.35
2021-08-23 10:15:00+00:00,99.75,45.27,20.55886667,5.09,56.5,110.5504667,95.56126667,7.52,49.1278,86.15,22.35733333,21.75466667,29.46866667,56.7,26.49,24.816,55.66,9.52,50.43506667,52.30493333,42.39466667,10.254,53.541,56.7084,8.212666667,441.3078667,22.96033333,438.5392,24.1632,11.59933333,9.456,6.9064,13.06973333,0,11.225,43.93666667,26.4386,4.01,50.12,23.2358,23.14866667,19.86326667,9.94,0,5.605,18.004,0,1.25,0,1.65
2021-08-23 10:30:00+00:00,99.75,45.27,20.60546667,5.11,56.5,110.0147333,95.943,7.52,49.47226667,86.51666667,22.18666667,21.71466667,29.27,57.74,26.25733333,24.77666667,55.66,9.52,48.30166667,54.3414,42.19966667,10.254,56.24813333,56.7884,8.178666667,444.8894,22.93153333,439.0187333,24.18726667,11.56133333,9.480666667,7.137533333,13.03506667,0,11.227,43.88333333,26.671,3.99,49.88,23.27013333,23.15866667,19.76186667,10.06,0,5.605,18.012,0,3.75,0,1.65
2021-08-23 10:45:00+00:00,99.75,45.33,20.549,5.09,56.22,110.9848667,98.17706667,7.52,50.4878,86.85,22.35866667,21.73266667,29.60533333,57.74,26.58933333,25.02666667,55.94,9.48,44.25606667,54.4222,4.87,9.894,55.95066667,56.7574,8.201333333,443.6736667,22.9574,441.3066667,24.1796,11.62666667,9.414,7.132733333,13.0714,0,11.17786667,44.13666667,26.57526667,4.01,50.12,23.22666667,23.2168,19.8388,10.06,0,5.605,18.965,0,4.75,0,0.35
2021-08-23 11:00:00+00:00,100.25,45.33,20.5622,5.11,56.5,110.2209333,95.69573333,7.48,49.68333333,87.15,22.47066667,21.93133333,29.54466667,57.74,26.478,24.96466667,55.94,9.52,47.0774,54.07366667,62.3258,9.894,56.04486667,56.82926667,8.28,447.9715333,22.94766667,444.2372,24.18186667,11.554,9.447333333,7.091933333,13.027,0,11.1992,43.85666667,26.63633333,3.99,49.88,23.42126667,23.42,19.7656,11.06,0,5.645,24.715,11.5,4.75,0,1.65
2021-08-23 11:15:00+00:00,99.75,45.27,20.577,5.09,56.5,111.9873333,96.8638,7.48,49.9412,86.85,22.508,21.994,29.902,57.46,26.636,25.072,55.94,9.52,48.4924,54.47606667,22.684,10.254,56.1464,56.6348,8.131333333,449.0136,22.94913333,442.4139333,24.1618,11.66533333,9.432666667,6.998866667,13.13546667,0,11.16993333,43.83,26.5508,3.99,50.12,23.465,23.56073333,19.912,11.06,0,5.605,24.726,0,4.75,0,2.65
2021-08-23 11:30:00+00:00,100.25,45.27,20.58533333,5.09,56.5,111.0700667,96.4708,7.48,49.8034,86.88333333,22.74666667,22.22133333,29.78533333,57.74,26.648,25.18333333,55.66,9.52,44.02206667,53.28193333,38.064,9.894,53.98186667,56.67846667,8.173333333,450.0991333,22.96233333,445.5395333,24.16173333,11.65866667,9.418,7.0306,13.13386667,0,11.19166667,44.07666667,26.48986667,3.99,50.12,23.48886667,23.59873333,19.77,11.06,0,5.605,18.86,0,4.75,0,1.65
2021-08-23 11:45:00+00:00,99.75,45.33,20.59026667,5.11,56.5,112.0437333,96.05133333,7.52,49.99433333,86.15,23.05133333,22.518,30.25266667,57.46,26.84066667,25.23266667,55.94,9.52,44.75553333,51.67286667,31.82513333,30.9106,52.90633333,56.67526667,8.188666667,449.7948667,22.9594,446.3772667,24.19133333,11.69533333,9.436,7.1074,13.1778,0,11.16993333,44.15666667,26.68506667,3.99,50.12,23.7128,23.71273333,19.76186667,11.06,0,5.645,18.715,0,1.25,0,1.65
2021-08-23 12:00:00+00:00,99.75,45.33,20.62153333,5.09,56.22,113.9763333,99.6634,7.48,51.07886667,85.15,23.38133333,22.94466667,30.666,57.46,27.286,25.47933333,55.94,9.52,43.39793333,54.06213333,46.88566667,50.695,55.40433333,56.70753333,8.270666667,450.1857333,22.92713333,443.3906667,24.20106667,11.842,9.466666667,7.0672,13.27193333,0,11.2034,44.23,26.66693333,3.99,49.88,23.7928,23.89406667,19.77,12.06,0,5.605,24.839,11.5,4.75,0,1.65
2021-08-23 12:15:00+00:00,99.75,45.27,20.69086667,5.11,56.22,115.7992,100.5299333,7.48,51.51233333,83.88333333,23.87066667,23.32266667,31.17533333,57.74,27.746,25.848,55.66,9.4072,42.77313333,52.91473333,58.205,50.335,53.87813333,56.5856,8.112,446.8428667,22.92953333,445.3114667,24.17966667,11.95733333,9.45,7.011333333,13.3368,0,11.19333333,44.13,26.58546667,3.99,49.88,24.27066667,24.2856,19.82253333,11.94,0,5.605,25.43,0,0.25,0,0.35
2021-08-23 12:30:00+00:00,99.75,45.33,20.78513333,5.11,56.22,119.1812667,103.7316667,7.52,53.15226667,82.25,24.38866667,23.76533333,32.016,57.46,28.324,26.292,55.94,9.238,43.87186667,51.85126667,46.214,42.42866667,53.35686667,56.26846667,7.95,451.0973333,22.97206667,448.6328667,24.1674,11.99933333,9.254,6.944733333,13.3648,0,11.08853333,43.90333333,26.6098,3.99,50.12,24.51986667,24.61453333,19.79813333,11.94,0,5.645,26.105,0,4.75,0,1.65
2021-08-23 12:45:00+00:00,99.75,45.33,20.77786667,5.11,56.5,120.2856667,105.5560667,7.52,54.10106667,80.95,24.97866667,24.424,32.67266667,57.46,28.62333333,26.722,55.66,9.003,41.39953333,53.57673333,68.29806667,9.902,55.24386667,55.94433333,7.766,445.3667333,22.9726,444.7492,24.18106667,11.91666667,9.09,7.0558,13.26566667,0,10.8932,44.08333333,26.75993333,3.99,49.88,24.7688,24.67006667,19.70493333,12.06,0,5.645,26.809,8.5,1.25,0,1.65
2021-08-23 13:00:00+00:00,99.75,42.25,20.87006667,5.09,56.22,122.355,107.8120667,7.48,55.62113333,79.18333333,25.47933333,24.91066667,33.278,57.46,28.98266667,26.884,55.94,8.8138,43.6108,51.7014,52.904,10.262,52.96273333,55.1942,7.42,445.0847333,22.96326667,439.4745333,24.208,11.84066667,8.826,7.160466667,13.20873333,0,10.72566667,43.69,26.9132,3.99,50.12,24.84806667,24.9238,19.83886667,13.06,0,5.605,26.41,0,1.25,0,0.35
2021-08-23 13:15:00+00:00,99.75,33.25,20.93046667,5.09,56.5,121.6711333,106.0166667,7.52,54.8588,77.58333333,26.39266667,25.29066667,32.93266667,57.46,28.966,26.978,55.66,8.679,43.65693333,50.9144,52.97313333,39.37266667,52.25966667,55.2658,7.459333333,447.8414667,23.2304,440.1583333,24.2664,11.57933333,8.740666667,7.094533333,13.15506667,0,10.62406667,43.63,26.7626,3.99,49.88,25.54726667,25.55866667,19.81066667,13.06,0,5.605,26.199,0,1.25,0,2.65
2021-08-23 13:30:00+00:00,100.25,45.27,21.02873333,5.11,56.5,126.2418,109.5586667,7.48,57.16766667,76.18333333,27.292,25.91733333,34.08866667,57.74,29.74866667,27.61266667,55.94,8.399,43.77153333,52.6792,58.95413333,60.507,54.41326667,54.66113333,7.117333333,446.9732667,23.06293333,443.8139333,24.2348,11.712,8.485333333,7.063133333,12.9444,0,10.41126667,43.55666667,26.7766,4.01,49.88,25.78233333,25.80993333,19.7456,13.06,0,5.645,21.996,0,1.25,0,0.35
2021-08-23 13:45:00+00:00,99.75,45.33,21.01573333,5.11,56.22,126.7242,109.8522667,7.48,57.3722,74.85,28.218,26.35066667,34.41133333,57.74,29.87333333,27.71666667,55.66,8.179,43.66813333,51.63953333,42.896,60.507,52.87026667,54.19726667,6.886,440.3312667,23.0542,434.6971333,24.221,11.482,8.223333333,7.016666667,12.78706667,0,10.22953333,43.87,26.75406667,3.99,50.12,26.11786667,26.0906,19.82693333,13.06,0,5.645,22.028,8.5,0.25,0,0.35
